,time_0,activation_probability
0,980.3507413643758,2.520097878705486e-09
1,688.1437713917542,8.092102621126637e-06
2,698.6148722245645,3.5814886461149627e-06
3,722.6701714470007,6.102119872038482e-12
4,804.9632231649085,1.451455351773522e-05
5,756.8339433317384,1.10847440114995e-06
6,923.4994166416553,2.0967716480353422e-10
7,583.9033995912117,0.00023093441945842654
8,613.5686948280782,0.0002785737448697456
9,604.5776419062506,0.0006570255435214703
10,651.4220446884733,1.2899955245067752e-05
11,766.434719063068,3.954274685949167e-05
12,734.2177302056563,0.00020910483302884653
13,836.569849952011,6.34450645678697e-05
14,952.6076612230163,1.992712514385495e-06
15,1100.0073314019219,3.026482671070463e-29
16,762.4478984944974,9.686981798695342e-13
17,851.6451795853466,3.674495562922546e-07
18,859.3175387508925,1.0617044659025629e-06
19,894.4569930151382,5.048795863467698e-10
20,845.0806049915458,1.480955489556306e-05
21,1112.4529248575882,5.233028640405365e-06
22,1116.8920958347867,1.8226277881071998e-06
23,1032.9647033506553,6.8738030774081565e-15
24,996.5558477978707,4.80370899533785e-08
25,1084.980725065624,5.166499107784902e-29
26,1019.2140811924222,3.798366723882606e-06
27,1118.852164795784,6.655703757943828e-08
28,1229.4832727441537,2.3649633250603935e-06
29,1353.4505578009728,8.427247732497773e-09
30,1219.0038927572261,5.173349383636536e-12
31,936.1065194999978,3.278638224496693e-05
32,666.856111079698,8.115789627158814e-05
33,898.6767608697533,2.835920969871137e-06
34,1012.3323323870345,5.472144924022543e-07
35,828.4227766768463,7.418458880945056e-05
36,1059.6836699292362,1.2743452529970406e-06
37,1071.072491267251,3.7131764061998466e-08
38,1412.4199472806672,9.856391177256246e-10
39,2839.1691596336,3.3681194482169346e-15
40,1367.8678194461006,2.8754700389160706e-13
41,1593.180841956469,3.940667350977537e-11
42,1667.189685486224,1.6551383539556603e-08
43,1425.259575365816,1.753317966574131e-07
44,1582.6440018695653,1.220248275644217e-11
45,2223.8288499939435,2.7150059502878762e-18
46,2158.5298543861713,1.7278366258874552e-15
47,1456.3215129596879,1.9985733096367861e-10
48,2554.9361858313064,1.751100384088756e-16
49,3222.7879625058026,2.2999925181850903e-18
50,3032.4631821075277,8.275765685356475e-14
51,1632.6269843941259,2.9305918687134385e-13
52,745.5757049853767,7.567772380149013e-06
53,983.0823242358215,1.8268076343196995e-07
54,1156.3904826136682,4.089255183781501e-07
55,1314.522873516424,2.438156293254072e-07
56,1127.696083944938,1.9709115244487972e-08
57,1394.390855379057,8.5040944019894e-10
58,1299.0318279204366,3.1523899516897415e-09
59,976.5709883765828,9.892298326839965e-18
60,1249.9540518285053,2.089141749703775e-07
61,1381.2900587540712,3.4496310342217425e-09
62,925.2529520816639,4.800039539647908e-11
63,459.06563714460805,5.16001850657057e-09
64,216.92774512940795,0.017418974660982404
65,241.04286538344348,0.0008535764237412047
66,202.24790903141118,1.0515584811707883e-08
67,199.4848870352353,0.011449163025104354
68,215.75248367174112,0.02347837537155804
69,220.7418323140654,0.005258603291080176
70,234.7726427512679,5.5053511996049353e-08
71,286.14851783092263,0.001576245557681165
72,278.82449957530036,1.307915327769365e-09
73,285.4351086844485,0.00014220723395116125
74,314.98411289826157,9.170905599914242e-09
75,365.03345302050406,0.00020423754438234648
76,335.07006954325317,4.3140342428038454e-09
77,331.3982815963773,0.00021624702588441942
78,361.1418748457855,0.007318159868078341
79,362.70788429072627,0.0007376699261688849
80,352.53172032553476,2.209039757376697e-08
81,345.3436045224966,0.0019524914424874568
82,352.22906894525266,7.674855509992347e-10
83,358.03836159834384,7.081182352067658e-14
84,369.10934208935936,2.679023388679882e-05
85,363.496684653514,0.0046857346430707915
86,384.8416919836283,0.0034289999880533066
87,472.82972031294554,0.0017172857178331259
88,500.6824894602071,7.695267061166649e-05
89,562.8852831602566,5.619702515685397e-07
90,573.080130184027,1.6490623791100428e-05
91,549.9442751344039,2.2084517548905844e-07
92,619.2192974786303,5.706651517950564e-06
93,653.6276324864239,0.00040021647926463504
94,637.6930758253585,0.000493908054929724
95,474.87345802525203,2.5609993208876107e-12
96,461.8367833910388,7.480098778443627e-05
97,604.2171546949402,2.4119169339084687e-06
98,652.17435904467,1.0345966706043069e-16
99,1945.3521156658062,7.358075718104809e-25
100,1013.1879068074378,1.4792530837850601e-06
101,550.9216006408449,0.00018915388512280067
102,423.3411355078063,2.8888963995877216e-06
103,627.137056512317,8.44392010509687e-07
104,579.2565751684516,0.0009051358346584582
105,563.8034951606978,0.00022879381235453396
106,821.0882622672136,5.170946418346479e-10
107,826.059180980651,0.00010057978723895721
108,260.6943447816675,0.003627575371090095
109,441.76281722941314,7.871412723647715e-05
110,492.26057010790237,0.0013435015835603524
111,557.006853333245,5.010603085607517e-15
112,548.9727229600256,8.305326627761386e-05
113,857.5124571775411,6.486842325590847e-08
114,107.21025916478601,0.076053442454218
115,108.01129988608454,1.565500423557109e-06
116,114.05728547375864,0.04379316513784309
117,112.08030270331766,0.008961001202458014
118,114.83216849179446,1.690363356856533e-06
119,150.78040942687122,0.0023282720333518366
120,167.64001786276486,1.8930873709713123e-05
121,164.76991748770246,0.004162872297337344
