,rel_pos_x,rel_pos_y,rel_pos_z,direct_x,direct_y,direct_z,Energy
0,38.59846511144701,195.60896353700673,-124.54640025351193,-0.8127450942993164,-0.08303210139274597,0.576672375202179,1.0
1,147.14327156936264,-294.4578496576829,-69.01877846622511,-0.8144435882568359,0.5364125967025757,0.22123105823993683,1.0
2,146.91421332843348,-294.7088356498974,-99.10921389997407,-0.8144435882568359,0.5364125967025757,0.22123105823993683,1.0
3,235.3493399760224,-264.15438528826644,-100.10676776060177,-0.8144435882568359,0.5364125967025757,0.22123105823993683,1.0
4,-79.43552102143126,-88.8550309170704,-113.18218351968403,-0.8144435882568359,0.5364125967025757,0.22123105823993683,1.0
5,-78.69198540799688,-89.75473445456964,-158.79836038133692,-0.8144435882568359,0.5364125967025757,0.22123105823993683,1.0
6,203.43803961709682,-313.5372385652445,-9.102736320035092,-0.8144435882568359,0.5364125967025757,0.22123105823993683,1.0
7,-29.77184785906848,-92.7515270227484,-7.622929540869222,-0.8144435882568359,0.5364125967025757,0.22123105823993683,1.0
8,-28.65142386520653,-92.69390299332701,-8.371503151630463,-0.8144435882568359,0.5364125967025757,0.22123105823993683,1.0
9,-29.154745552765213,-93.46370825721306,-37.58501935216486,-0.8144435882568359,0.5364125967025757,0.22123105823993683,1.0
10,-28.76248027391612,-92.42722095172081,-38.37117027866344,-0.8144435882568359,0.5364125967025757,0.22123105823993683,1.0
11,-29.25253764389793,-93.27406579941658,-37.46375737150311,-0.8144435882568359,0.5364125967025757,0.22123105823993683,1.0
12,-29.26563316239003,-92.37782199922793,-52.58985105901621,-0.8144435882568359,0.5364125967025757,0.22123105823993683,1.0
13,-28.942895062158556,-92.31130420244608,-68.54881800884198,-0.8144435882568359,0.5364125967025757,0.22123105823993683,1.0
14,-28.738947789508117,-92.54808330112974,-67.91905094936817,-0.8144435882568359,0.5364125967025757,0.22123105823993683,1.0
15,-29.662197533094457,-92.15476153948214,-97.56744322782981,-0.8144435882568359,0.5364125967025757,0.22123105823993683,1.0
16,-28.568847548709655,-93.03530590999316,-98.03005279456352,-0.8144435882568359,0.5364125967025757,0.22123105823993683,1.0
17,-30.461827499033376,-92.8669206252419,-112.5634436547574,-0.8144435882568359,0.5364125967025757,0.22123105823993683,1.0
