,time_0,activation_probability
0,1168.523631886968,9.051215576776893e-16
1,1600.7148842324623,7.702469538697125e-09
2,1634.35070530239,3.3461437421288133e-12
3,1720.7671615460936,4.749454811431768e-09
4,833.6010673490225,7.776982006087355e-07
5,982.7335378203577,3.9100231662477015e-06
6,1715.1629448311605,4.0116059422416685e-12
7,445.4673944300609,0.0001617623290439803
8,453.35297782815235,0.002599352541624597
9,514.7241089269261,0.0004190655577634298
10,497.5269184660519,0.0005669703392742916
11,540.7409702743151,0.0011119992394788439
12,580.0502588679118,0.000450192480131382
13,607.2067943345799,6.397997483408516e-12
14,546.9395240198986,7.001911573717507e-08
15,655.4078710320686,1.1557554798100593e-06
16,701.720671129618,1.0984494850876767e-05
17,680.2081991536409,4.5448144495448236e-10
18,864.5786375034651,1.1424906562824476e-07
19,610.6323671614359,1.0818819901647704e-06
20,652.9460333260273,0.00029819036534080534
21,679.6344469896995,8.801023096626276e-05
22,712.6012000605117,2.061947091729032e-06
23,748.5451650830565,0.00012619055263235222
24,874.6147954706813,5.103450849407247e-12
25,1020.3711052970032,7.624140594229346e-10
26,830.1646661408947,5.706742229368594e-16
27,1029.3796837458751,7.689771946316373e-08
28,1042.4929088929252,3.6594889517397064e-06
29,677.5906028967308,2.0292632659685723e-09
30,864.6291413175787,1.871552701787108e-06
31,1347.9514372070462,2.0968973874739855e-07
32,616.6131149164726,9.68050755908569e-05
33,741.6759218748955,7.139402524637747e-05
34,666.5334218205913,0.0002646314051431256
35,747.1163258837961,7.72251349634213e-05
36,731.0004148635526,2.7054888672769334e-07
37,867.4165249733107,5.180514214674905e-10
38,869.8655565127431,6.679073738570551e-11
39,968.4930800525133,1.8313495959137358e-25
40,1171.5485621843602,2.511469378582786e-07
41,442.62416785599356,0.00010291613721999644
42,460.17790638184056,0.0006476559702411123
43,454.0941727355382,0.0002275750532110159
44,466.75694215004177,0.00022808587919600321
45,502.56549119196114,7.221689282999454e-07
46,560.7828721471565,4.815461707636219e-05
47,535.113490151002,3.985447870829892e-08
48,550.213369822716,5.889586035054605e-08
49,711.4419778126494,5.442532537927301e-05
50,616.782307154497,4.983436928236569e-05
51,675.6264391208472,2.2922840447732e-06
52,687.701517012852,0.00015837677239714294
53,748.2772189369773,7.976124169466746e-05
54,743.883153403854,4.0695462204300235e-10
55,677.7794959195002,0.0001467479588042387
56,687.5295684934072,8.012141783924555e-07
57,797.9729690518241,4.627267368736399e-08
58,796.0251295969069,5.016865902869797e-10
59,769.7639246583186,2.482205175305802e-08
60,802.1150810957013,1.0243844398511e-11
61,812.6462849523181,2.2418897837768898e-17
62,833.6108493236277,1.054831248594142e-05
63,849.8836893255119,5.9736099357979245e-06
64,852.6085018895458,2.4885123333670838e-05
65,858.1283710360528,1.6889206607434618e-07
66,911.5972841272941,1.6551512587167717e-05
67,837.4576531939528,4.800516416055029e-07
68,918.4658308864372,1.6232801601342768e-05
69,987.0726889372363,1.0494565938519355e-10
70,950.6554905804782,1.7633117695046001e-06
71,495.2638899835848,0.00012625151882096134
72,505.2458803635635,4.340936535154373e-05
73,503.95875178944755,2.3782854578002716e-05
74,496.2534752367683,1.221097066255153e-06
75,501.50473823968525,4.71606688669651e-06
76,504.4935203215283,6.855651231328019e-15
77,505.14634708334194,1.2799441896648358e-16
78,521.7684870753576,1.64851064345901e-18
79,501.61067652518506,2.13922995503849e-08
80,510.6945345335198,0.0001785309900847317
81,543.3773700221205,3.411956952631832e-05
82,523.4624775438455,0.00020443882005111803
83,502.181394111949,0.00034133455915296004
84,517.60671218029,2.5887184772796043e-18
85,555.7651090208971,1.825230591611299e-17
86,543.9674444042817,2.0811088909358453e-06
87,557.6645161429535,3.7856423677474836e-06
88,553.4165164335064,2.384388962943206e-05
89,565.2270844746412,3.83343897449016e-05
90,537.800809956523,0.0003076479904543944
91,522.7678304375386,9.727586682991729e-09
92,583.1304338569774,2.9332201035343357e-05
93,584.8789119773844,6.0142830249669126e-05
94,540.7013747189452,0.0008750661610091678
95,543.0359376041642,0.0009717847076448536
96,588.6113426972595,3.986226736487675e-12
97,630.8442348607134,0.0003879904487473204
98,546.9186138486515,0.00010048600523530234
99,624.9558905717666,3.1957792331544e-07
100,560.9162100186488,5.43356480102787e-05
101,560.8377493792664,1.4143752340387326e-13
102,626.3730931620429,0.00020367588972177583
103,636.5758045744361,1.4984085446946907e-07
104,607.1709513713317,0.00029741064809269086
105,607.9065690900482,3.297554077926639e-05
106,606.3348409813648,0.00021915333012374692
107,634.0478566735278,2.5772051604236043e-12
108,620.9737523631729,6.9426398055640195e-09
109,619.1426975780226,1.0744757179019888e-05
110,679.187656125096,8.867142865779369e-05
111,718.7990827875378,0.00014481595500797801
112,664.7621753280862,0.00010003819321625692
113,663.5857316031972,6.556958128146217e-06
114,689.0990920913862,7.732628196472095e-13
115,677.2823290478309,4.3285700816703755e-16
116,664.6182723665981,5.18937861423194e-07
117,772.1068113635519,4.4928744462467186e-11
118,721.9583097275793,6.140912422723326e-05
119,681.8751207839163,6.1714998186357136e-06
120,742.5999373510904,4.962238908424926e-05
121,716.1954173103786,4.074089131421034e-12
122,816.7420293256696,3.7198081103807975e-07
123,821.5978718419499,3.6350996460946868e-06
124,870.5746292570385,1.8286900587028227e-06
125,827.3941297077022,3.355052288861605e-05
126,845.8347398252542,8.829983409451766e-06
127,839.0238384607223,1.2251044946405769e-05
128,902.6719372978682,1.1172998345868959e-13
129,951.7141970792181,1.8392227824593248e-08
130,727.1082635300211,2.5647328072136802e-17
131,711.8098230662058,6.473669067592586e-07
132,737.187232544288,1.7357837426137178e-19
133,756.7480057087641,1.0220204884352133e-05
134,767.9783861379018,6.250049178381928e-16
135,744.9655604405336,1.0131067311656615e-05
136,791.9797640991521,4.3326330507130356e-05
137,754.8341111760027,3.237202773855923e-05
138,764.5866848438264,9.140007590025189e-05
139,785.6765574556915,5.5568119866255965e-06
140,885.5017492123849,5.106881017686589e-05
141,869.474682296507,7.572595247611644e-06
142,851.9524588907791,4.282695644675676e-06
143,897.0770893964498,5.541946228314043e-06
144,897.3536514754167,1.1801368802377509e-05
145,862.8987510960496,6.746113114331341e-25
146,908.6711699062841,4.211723699272056e-07
147,1077.2018776714447,5.93937697211131e-07
148,1142.1983930218782,9.719710266340565e-11
149,1061.8280039149113,4.4556819207862903e-10
150,1085.4452197172561,3.30329347492057e-14
151,898.6501573701278,4.402246263890375e-09
152,921.7630908716794,3.28567071014636e-05
153,929.9889995613241,6.456958791598143e-06
154,1134.4291174009406,2.0375650311199185e-07
155,1187.9961663905965,1.2301263683602213e-06
156,1218.4014457250596,2.1018778591643458e-07
157,869.624007290179,1.689036580147288e-05
158,980.3018379231694,4.2519622283741725e-07
159,1166.043381016049,2.7384885031732365e-09
160,1192.6633865793551,1.9494812624772546e-09
161,779.7263894124885,9.344237799433562e-09
162,912.2274171448862,7.382513176092686e-07
163,992.2115570739145,5.291572927719192e-14
164,673.1127583843379,1.5489907215869553e-13
165,725.4658753354086,4.717780410532433e-06
166,744.8857622236878,3.5212438734492435e-07
167,771.7405653621888,5.755865479982393e-07
