,time_0,activation_probability
0,1823.3277816693933,7.577629536352922e-12
1,1862.2916767733404,6.63431520666006e-18
2,630.8089394188266,6.440205707061858e-09
3,646.6454410191759,0.00028528147677974255
4,658.3022400971367,1.2935708763434208e-05
5,682.6178076860168,7.861695929927621e-06
6,646.6077667580095,9.099825603596764e-07
7,665.3090982591497,3.6836476879139046e-05
8,758.3446053541317,8.96038585938617e-06
9,743.3626163675312,3.206659679422239e-10
10,666.3568413902774,3.8832008437991095e-15
11,567.1616647074725,4.721119372402778e-10
12,1458.3882193356453,4.9669075666679165e-17
13,1185.7640277677317,1.6120876342373332e-21
14,1135.8410414499726,1.0566371319843187e-12
15,893.1740171177214,1.2864497478042333e-05
16,938.5600925542019,8.940370401880132e-07
17,1225.2899188071779,1.1245922044654991e-06
18,1063.5741954140594,2.640738581377257e-06
19,1084.4916301291612,7.640490109148366e-10
20,1157.1936058860633,4.026776208814106e-07
21,1140.435631776056,1.0148458744629661e-07
22,1118.0536291820213,9.648919683044666e-07
23,1154.3608262200853,2.142658210596479e-09
24,1155.822787561177,8.576444016899397e-09
25,1257.1463718812806,2.398355579369962e-07
26,968.8502869744295,2.8803050514025206e-14
27,1003.8964692496285,3.128981788409708e-12
28,750.181495246415,1.5978215839095847e-15
29,841.8050274159801,1.9839191905034926e-06
30,853.611269938776,5.478826928944209e-07
31,549.5107635785643,3.1227647612788737e-06
32,553.9642944038048,1.1659235742732437e-05
33,550.5912147098004,0.00025109391220943817
34,574.0226159729845,0.0010462413574601351
35,575.1297061932328,1.232574686891878e-08
36,645.2193860860053,0.00047927342149046526
37,648.0437140959446,1.4504608511695294e-05
38,612.7556146816645,8.866077890197126e-07
39,594.9150120399888,6.829649028770089e-06
40,671.8108022813678,0.0001979862993127107
41,653.4028275629211,2.1107320307357645e-06
42,722.15334534814,1.7672460011794355e-14
43,720.207380176478,8.419126809885647e-07
44,712.006674880204,1.0549531023052152e-05
45,663.2928449761473,3.059978203412361e-14
46,925.6622189227335,1.3116772139010843e-07
47,1098.4518579172984,2.6704186446759535e-07
48,804.3360992634666,6.207623116000366e-05
49,833.6426305372951,1.0756381874721058e-08
