,rel_pos_x,rel_pos_y,rel_pos_z,direct_x,direct_y,direct_z,Energy
0,-118.01645081115026,103.85503828039536,-15.614425221016518,0.08904018998146057,0.16684289276599884,-0.98195481300354,1.0
1,-298.1149708673077,-91.83252188378377,-215.12947633800394,0.36394190788269043,-0.8471623659133911,0.38712039589881897,1.0
2,-267.63915394470064,-2.301783306388984,-19.93483560548097,0.36394190788269043,-0.8471623659133911,0.38712039589881897,1.0
3,-214.60060893844195,-9.94575575572864,-109.99530849165717,0.36394190788269043,-0.8471623659133911,0.38712039589881897,1.0
4,-214.78014774771918,-10.160978383242764,-140.2112263659469,0.36394190788269043,-0.8471623659133911,0.38712039589881897,1.0
5,-188.08794828515494,-55.584804070227165,-65.79661841664534,0.36394190788269043,-0.8471623659133911,0.38712039589881897,1.0
6,-188.15837635431353,-54.76544834464944,-96.10690979104021,0.36394190788269043,-0.8471623659133911,0.38712039589881897,1.0
7,-190.05103372939277,-55.228512759536486,-349.7214922930377,0.36394190788269043,-0.8471623659133911,0.38712039589881897,1.0
8,-205.2958493579892,-100.94157890309471,-51.41283632458391,0.36394190788269043,-0.8471623659133911,0.38712039589881897,1.0
9,-247.07165242332712,-58.06054056641821,-95.93421266560006,0.36394190788269043,-0.8471623659133911,0.38712039589881897,1.0
10,-509.19779119120483,114.56252884463146,-279.9946016835192,0.36394190788269043,-0.8471623659133911,0.38712039589881897,1.0
11,-332.9027517207576,187.40647313538312,-94.99365652503906,0.36394190788269043,-0.8471623659133911,0.38712039589881897,1.0
12,-277.09835521982563,181.0731199148188,-124.56775084974777,0.36394190788269043,-0.8471623659133911,0.38712039589881897,1.0
13,-302.73488230722427,235.60455208947957,-78.41284550725777,0.36394190788269043,-0.8471623659133911,0.38712039589881897,1.0
14,-147.63631235161867,16.518619347074434,-12.344001652903216,0.13491186499595642,-0.9799908399581909,0.14634481072425842,1.0
15,-97.58222500913104,12.265811522454271,-161.6683546281406,0.13491186499595642,-0.9799908399581909,0.14634481072425842,1.0
16,-97.64197748122922,12.173187447639066,-266.02573213175117,0.13491186499595642,-0.9799908399581909,0.14634481072425842,1.0
17,-68.63338025705993,-25.96076885677985,-102.2026294651638,0.13491186499595642,-0.9799908399581909,0.14634481072425842,1.0
18,-69.34383206893851,-25.961569030746034,-177.24120646506105,0.13491186499595642,-0.9799908399581909,0.14634481072425842,1.0
