,rel_pos_x,rel_pos_y,rel_pos_z,direct_x,direct_y,direct_z,Energy
0,285.3646601921563,-634.065643563914,-293.3215348938111,0.08691099286079407,0.755818247795105,0.648987889289856,1.0
1,-88.38180074444205,-23.712287954819928,-16.696314262703822,-0.6972982883453369,-0.3542950749397278,-0.6230971813201904,1.0
2,-88.8420461964406,-23.41245932408269,-60.7268541622243,-0.6972982883453369,-0.3542950749397278,-0.6230971813201904,1.0
3,-137.29885442833717,54.59732581495173,-30.113105259693896,-0.6972982883453369,-0.3542950749397278,-0.6230971813201904,1.0
4,-50.137074848041834,84.42106885963798,-15.618223723029786,-0.6972982883453369,-0.3542950749397278,-0.6230971813201904,1.0
5,-49.717640735201655,84.45975685109124,-150.15375278354975,-0.6972982883453369,-0.3542950749397278,-0.6230971813201904,1.0
6,-21.697565212014467,39.48882937109167,-0.9476448641806599,-0.6972982883453369,-0.3542950749397278,-0.6230971813201904,1.0
7,-22.682182290644846,38.06376949376376,-15.559111016607062,-0.6972982883453369,-0.3542950749397278,-0.6230971813201904,1.0
8,-23.23221579619411,38.457722362132785,-30.497544705126074,-0.6972982883453369,-0.3542950749397278,-0.6230971813201904,1.0
9,-82.04796038960501,36.1284974553608,-270.692758807583,-0.6972982883453369,-0.3542950749397278,-0.6230971813201904,1.0
10,-93.62515318540727,15.694346521801435,-7.161879200774592,0.9178083539009094,-0.2241758108139038,0.32767829298973083,1.0
11,-93.81865080003776,15.96236112785732,-23.089363673801245,0.9178083539009094,-0.2241758108139038,0.32767829298973083,1.0
12,-93.61909408740232,15.224495166399208,-22.702804259107438,0.9178083539009094,-0.2241758108139038,0.32767829298973083,1.0
13,-93.5299484741019,15.983470915563885,-22.184926762018677,0.9178083539009094,-0.2241758108139038,0.32767829298973083,1.0
14,-94.11225815117614,14.757942668369878,-36.95219711974835,0.9178083539009094,-0.2241758108139038,0.32767829298973083,1.0
15,-93.43068966164628,15.445749577417246,-51.773528503336024,0.9178083539009094,-0.2241758108139038,0.32767829298973083,1.0
16,-93.35584313499189,16.179441021694345,-52.50922377191159,0.9178083539009094,-0.2241758108139038,0.32767829298973083,1.0
17,-92.85427765232922,15.48944945297103,-82.50911150439765,0.9178083539009094,-0.2241758108139038,0.32767829298973083,1.0
18,-93.10286861064138,15.838153935102923,-83.08419770174214,0.9178083539009094,-0.2241758108139038,0.32767829298973083,1.0
19,-93.68454507207167,14.559575808109571,-82.2244818167419,0.9178083539009094,-0.2241758108139038,0.32767829298973083,1.0
