,time_0,activation_probability
0,1835.1689542626243,2.0041255020848923e-13
1,1926.472063895754,8.155681957224973e-15
2,1834.7141865087078,5.431621148593149e-12
3,2007.8743377329076,8.528691814815062e-10
4,1896.5255773332024,5.316850006261221e-13
5,1447.1142086490443,2.2867266661886446e-07
6,1835.6245579042575,1.4694709129600276e-10
7,1854.9048413290539,6.553455799762179e-09
8,2453.2985264479394,9.427179498873206e-27
9,1010.9019528200888,1.5046041525493801e-05
10,1046.234739845426,1.850494840073348e-12
11,1153.6642989204256,7.456793647559501e-07
12,1144.2130118012885,1.3154786578143342e-10
13,1134.4467746684572,1.743075864758072e-12
14,1215.4999476923374,2.078794899537028e-09
15,1197.1486708061705,2.2740437451660153e-09
16,996.9315418339077,1.5201629937308715e-06
17,981.4078998781749,6.035387563739169e-06
18,999.0152284048047,6.7201648485164365e-15
19,1055.794592681021,2.1983798879038735e-06
20,1160.3885329712664,3.9801548780267896e-09
21,1138.6168400162471,1.6770062045640788e-10
22,1163.8097029330916,4.2455770418065706e-07
23,1202.989001562536,5.0979534146511846e-08
24,1213.3014357710308,2.891508223286479e-06
25,1300.0659496057528,3.1924622988723157e-09
26,1491.0320201699335,4.7562925187708437e-08
27,1584.9845861633498,4.742164223836095e-08
28,1730.827574684773,2.9820401461595387e-12
29,1721.032265854968,3.467594591791896e-09
30,1312.4015401002716,9.510593091036047e-34
31,1415.342455045296,7.551325750567477e-09
32,1332.9825075424378,3.279881594133897e-07
33,1442.9242582276775,5.348445779557577e-26
34,2386.44379128137,5.527793686699101e-12
35,865.3062281863319,2.038849512166023e-05
36,897.5862294841653,4.018663667922661e-06
37,687.2372494191309,2.720445917605722e-10
38,2208.467718694574,6.334145783175313e-11
39,1382.6224296321059,7.678971449300383e-14
40,2251.1946038380424,1.1297383446309113e-18
41,1720.08667554257,6.921783922806435e-27
42,1506.2391337100448,3.696157843941809e-10
43,1058.1416320534527,6.9638223503338175e-06
44,1075.089870772174,1.7458608805208335e-08
45,1176.8790261713402,6.585597838159247e-07
46,1088.2609178658815,4.877612916553087e-09
47,1184.89442428835,2.5781805228838924e-06
48,1181.7986672490117,1.5491121391509703e-11
49,1193.7713624307364,1.877383252233294e-13
50,1326.01658180389,5.908900435109718e-08
51,1242.3632311160309,1.2199633835435164e-08
52,1257.887366867235,6.726682689843064e-07
53,1312.9702841868943,1.904370104916915e-11
54,1229.7550221829026,1.1357233399917289e-06
55,1274.520481719396,8.8292893524606e-07
56,1097.680923198089,7.849753538036125e-06
57,1147.0547942722894,4.216427501561066e-08
58,1287.9635650252803,9.961562075785996e-08
59,1388.41477516863,1.2487586454839885e-11
60,1400.5847296572847,1.5020689576141095e-10
61,1666.0546424147788,1.476595228448462e-11
62,1549.8003182140333,3.040060941038294e-13
63,2071.081203399242,2.627181367605227e-16
64,2342.994534654623,1.8895263044351834e-14
65,2543.6402460678655,1.4545487402356113e-28
66,2077.6975903905095,4.980619228667493e-15
67,1241.5678526259173,4.3077722894255963e-07
68,1064.9457287557586,1.5488280603546135e-09
69,1418.1476014779917,8.062407525654965e-08
70,1322.4851253567228,7.931842934423254e-07
71,998.805122678082,6.99476450580678e-06
72,1855.687924866747,5.48909604661106e-19
73,1196.1991075825185,9.703505845257603e-07
74,1395.5931525676608,2.6826570302644138e-09
75,925.8438050916143,4.7168096761211584e-07
76,1051.4542756367182,1.338694967216631e-08
77,794.283781680829,1.4150075543847554e-12
78,881.9953219470419,1.2887025254074804e-13
79,782.4624331152495,4.990465221854813e-10
80,904.325866984277,4.634037665249385e-06
81,1010.912588252754,2.1823760803497625e-10
82,1059.1495903846098,6.994267438501844e-08
83,2464.107151941659,4.674432108061854e-13
84,1385.3475519914616,7.325425175411073e-09
85,1446.3167684530554,1.1816871193123305e-08
86,1418.310321920233,1.7401842359878367e-07
87,1155.3736125195228,3.964145463680169e-07
