,pos_x,pos_y,pos_z,direct_x,direct_y,direct_z,Energy
0,111.4227523803711,-141.29249572753906,529.110107421875,0.06643106043338776,-0.8834128379821777,-0.463862806558609,1.0
1,-267.0542297363281,68.77950286865234,647.9285888671875,0.20810683071613312,-0.9780994057655334,0.003623262047767639,1.0
2,-398.32147216796875,26.289735794067383,567.8223876953125,0.4540189802646637,0.8173973560333252,-0.3545819818973541,1.0
3,309.7622375488281,-717.3916015625,468.20361328125,0.08281141519546509,0.9946653246879578,0.06150718778371811,1.0
4,-318.8080749511719,240.1329803466797,520.3554077148438,-0.7237376570701599,-0.6676954030990601,0.1743176281452179,1.0
5,130.71327209472656,-145.71766662597656,371.8668212890625,-0.784975528717041,-0.46177467703819275,0.4130103588104248,1.0
6,-223.57568359375,-27.315183639526367,606.3482055664062,-0.8056257367134094,0.5887565612792969,-0.06582457572221756,1.0
7,-509.7743225097656,205.1613006591797,405.58941650390625,0.718339204788208,-0.4722958505153656,-0.5108085870742798,1.0
