,time_0,activation_probability
0,2414.8583463105206,1.966133017630229e-11
1,814.1683287326683,2.4489009475382104e-06
2,841.5452285428352,4.8837197905359824e-08
3,812.6459596218237,4.257451100986235e-05
4,859.872159776846,1.1978854394499084e-05
5,834.3655191391821,4.0125127951956973e-13
6,881.462981139363,5.922835435718742e-05
7,833.6744412943103,2.1495935451138497e-05
8,895.2425333952452,4.404940625226674e-07
9,901.1239756062663,2.5262129767703283e-05
10,891.3275268530452,4.005007534389251e-07
11,930.7346258703111,2.9669463941441884e-05
12,877.6396844677392,2.518826076247032e-07
13,854.7484408926418,4.510980090888074e-07
14,918.4638101189039,5.100942044995077e-06
15,916.2589083390884,2.723286912087042e-14
16,957.668564967406,6.342057095342371e-18
17,953.7358431983964,6.54504542454362e-08
18,939.3825971568251,5.5466429561208465e-08
19,912.3022388293027,1.6143632780247672e-05
20,972.2656156060355,5.519051233796611e-06
21,1030.3672312769406,1.09918642375657e-08
22,1065.8595923154737,2.579442747797277e-06
23,1115.047054767329,1.2832236696371592e-08
24,1132.4788877541803,9.88331467758676e-21
25,1167.087882493175,9.57792304243691e-08
26,1220.847761114161,1.5423747520029598e-07
27,1286.4721908420677,1.115563286818144e-09
28,1159.3394129689973,1.1590025666881146e-15
29,1240.1242686402284,1.9066591925301906e-13
30,1263.6031998132762,1.2900997933728544e-08
31,1382.2450549875564,5.667864687373804e-10
32,1368.6296920140628,7.953814751567602e-12
33,760.6966469966985,4.6705102957118403e-07
34,731.8280480307183,9.191943177226056e-08
35,778.4647107204698,2.6656398003562445e-10
36,878.7296691502117,1.6683044583467116e-07
37,864.9899747154191,1.1797409840446327e-05
38,1067.0907100514148,5.0388343421521924e-17
39,1136.6277184057917,7.0648020567647e-10
40,1131.6959898209677,1.2214848684780456e-16
41,1274.395109046302,3.0401649437042363e-07
42,1425.1141344858693,2.2218859773953418e-09
43,1667.825810095122,2.3754144985679648e-20
44,815.8518668927625,1.421082614199398e-15
45,1258.5545856390584,5.405846254300847e-13
46,1948.79240332483,2.3504668721216918e-12
47,1243.2360752111954,2.7034974417365145e-07
48,1998.0935468147763,1.2536186169682743e-25
49,1046.013921595992,4.482312492586527e-19
50,1072.9344591658821,3.6305520732298913e-08
51,1117.4118563502816,1.0987936510685802e-14
52,1302.355657200187,7.063830967833833e-10
53,1228.9928544261297,1.6104228935196914e-08
54,1218.7998987666872,9.049184942361595e-09
55,1292.950999251526,1.7506263374652483e-09
56,1380.2148651424554,2.4226827237490067e-12
57,1322.2170835604707,2.702440774663525e-08
58,1342.900277878456,4.939196015905284e-08
59,1410.4362155011167,3.56042250993754e-07
60,1416.420979683804,5.994558646633445e-15
61,1521.087761515707,4.5139229097225975e-11
62,1036.3804226728405,2.365974721851081e-07
63,1237.8417963553668,3.5859929024171025e-14
64,1474.9566023545008,1.417333005673309e-09
65,1560.2591261857904,1.3900538747397673e-09
66,1765.7431114203519,3.545413114748092e-10
67,1977.85310339347,7.133709486218817e-18
68,1749.199757498527,5.503689034823506e-13
69,1956.5850015710248,7.854907644444416e-12
70,1531.7760686432257,1.5316929619622946e-08
71,1652.6159343242928,4.767144051520618e-10
72,1621.5591815928697,1.034262024574043e-08
73,2083.703839404998,4.549473592122093e-10
74,1696.9479293846182,4.5606576621537775e-09
75,2639.3669691080377,4.096244471313397e-15
76,3793.4247655317017,1.8752101017666873e-19
77,2357.843895623725,7.112857457929804e-15
78,125.20870261100654,3.0132349285751854e-07
79,116.23953395247167,4.829793664391955e-07
80,120.37917245269031,0.02784707934547576
81,128.22182253263168,0.0004538027035062832
82,124.4352063817143,0.06506205772739378
83,163.02855153186718,0.0002632537225152655
84,160.94570431230784,0.0004343668386164539
85,164.9022869206474,0.002699616248161697
86,164.34756858776464,0.023225438550746668
87,160.87148114156895,0.0009404574814921597
88,209.3250046058183,3.0619194743075356e-08
89,226.535611549267,0.0027300323211731058
90,282.3972883966228,0.0023368520797172987
91,348.38957001800327,2.4486200176385204e-12
92,414.68322741789314,0.0030780933037815894
93,533.1083006040399,0.001466640150526389
94,678.2863900340402,0.0002656354104795149
95,742.6486313571131,3.183225496466945e-05
96,960.8981456284748,6.455230800715083e-07
97,1046.6594525607793,1.9216753646963474e-18
98,286.7527206673501,0.0006509593956368296
99,455.1589876896585,0.0008140931484456166
100,371.8143290211714,0.0008998954543957152
101,407.33847760259107,0.0036669165416457713
102,827.0831821556172,3.859140714833271e-05
103,951.7784540103073,4.3965196155685954e-07
104,503.35806936126363,0.0007517561997974126
105,545.4631116580235,0.0006493350640420628
106,1015.8509374786078,1.1584513222777057e-13
107,1511.4403988365868,1.4150108457090347e-07
108,476.2664665402881,4.710642204088235e-17
109,1729.5058698568532,1.6712489609830608e-12
110,1546.7033574151367,2.5187021712491045e-12
111,1188.5893169177361,3.0239165503087194e-06
112,1145.0192981240627,2.898864391464768e-08
113,1609.9275876010854,3.1541226191044645e-10
114,1332.4859730276144,1.1378787383644225e-19
115,274.24166291166995,0.006679552681095818
116,309.85517900101945,5.3546838782393675e-12
117,1210.0016449022032,2.8712284547376342e-06
118,749.9954821715744,8.266665039254682e-07
119,1637.787952917562,1.3076430100699788e-18
120,402.5849904087661,2.3628332231344015e-07
