,rel_pos_x,rel_pos_y,rel_pos_z,direct_x,direct_y,direct_z,Energy
0,258.3471404521902,347.315021177391,-108.4269946303155,-0.3975958526134491,-0.6821376085281372,-0.613682210445404,1.0
1,246.759106782387,395.22486103691375,-48.06670940139492,-0.3975958526134491,-0.6821376085281372,-0.613682210445404,1.0
2,182.22521040151656,168.08647407474226,-56.83027164637019,-0.5415392518043518,-0.7128068804740906,-0.4456922709941864,1.0
3,182.7530595690994,168.25112753397718,-72.87668307180957,-0.5415392518043518,-0.7128068804740906,-0.4456922709941864,1.0
4,183.15955379166473,167.69733919823747,-71.9058952197642,-0.5415392518043518,-0.7128068804740906,-0.4456922709941864,1.0
5,182.54631379424254,168.372702250926,-86.27700521272715,-0.5415392518043518,-0.7128068804740906,-0.4456922709941864,1.0
6,182.63603191279546,168.53452587192444,-86.1666108821347,-0.5415392518043518,-0.7128068804740906,-0.4456922709941864,1.0
7,165.4144217173813,280.32972572137913,-102.17692748947434,-0.5415392518043518,-0.7128068804740906,-0.4456922709941864,1.0
8,215.86894585806522,275.14839947742973,-87.6321099972896,-0.5415392518043518,-0.7128068804740906,-0.4456922709941864,1.0
9,245.65827334815066,236.4808564993698,-117.57935883564414,-0.5415392518043518,-0.7128068804740906,-0.4456922709941864,1.0
10,231.76468469735232,187.02094041899085,-87.16448937930159,-0.5415392518043518,-0.7128068804740906,-0.4456922709941864,1.0
11,231.75097856926595,187.4387874256101,-87.74756902675404,-0.5415392518043518,-0.7128068804740906,-0.4456922709941864,1.0
12,232.06172967765045,187.08090475743538,-87.64845821856409,-0.5415392518043518,-0.7128068804740906,-0.4456922709941864,1.0
13,182.76655839637309,170.3848892828567,-251.44108115505594,-0.5415392518043518,-0.7128068804740906,-0.4456922709941864,1.0
14,231.80831514740814,187.44626320726056,-146.1513383296168,-0.5415392518043518,-0.7128068804740906,-0.4456922709941864,1.0
15,230.9861295372183,187.84375834821427,-221.22559116372827,-0.5415392518043518,-0.7128068804740906,-0.4456922709941864,1.0
16,186.31519977493153,227.31791532563318,-75.45132556084553,-0.5415392518043518,-0.7128068804740906,-0.4456922709941864,1.0
17,186.43087815080176,227.4367593341591,-106.66072433159513,-0.5415392518043518,-0.7128068804740906,-0.4456922709941864,1.0
18,186.51882958530572,227.82896492153412,-135.56630516907825,-0.5415392518043518,-0.7128068804740906,-0.4456922709941864,1.0
19,186.12355683601797,227.86823992819768,-226.86398249975224,-0.5415392518043518,-0.7128068804740906,-0.4456922709941864,1.0
20,137.6060037752257,194.04046131077354,-56.721723545795555,-0.5415392518043518,-0.7128068804740906,-0.4456922709941864,1.0
21,137.7569832244804,194.15895420677634,-71.489745325716,-0.5415392518043518,-0.7128068804740906,-0.4456922709941864,1.0
22,137.8186650156751,193.92015601110654,-71.48360689258368,-0.5415392518043518,-0.7128068804740906,-0.4456922709941864,1.0
23,138.76721800125642,193.56127795731658,-101.336299814835,-0.5415392518043518,-0.7128068804740906,-0.4456922709941864,1.0
24,138.4814043325548,193.00015096502844,-162.08225775052927,-0.5415392518043518,-0.7128068804740906,-0.4456922709941864,1.0
