,rel_pos_x,rel_pos_y,rel_pos_z,direct_x,direct_y,direct_z,Energy
0,58.160546526635244,-300.49071808358565,-80.19287051094614,0.12869299948215485,-0.3117426037788391,0.941411018371582,1.0
1,285.7592782398076,318.8492022633985,-65.96771506506343,-0.1770126223564148,0.9800899624824524,-0.08994562178850174,1.0
2,-48.93855453109916,-193.8941224838428,-130.8467187232502,0.11019917577505112,-0.3859921991825104,0.9158963561058044,1.0
3,-14.069129119289641,-156.9561469227147,-132.87786291227712,0.11019917577505112,-0.3859921991825104,0.9158963561058044,1.0
4,-15.344292188384856,-156.88979731711655,-177.43413615377335,0.11019917577505112,-0.3859921991825104,0.9158963561058044,1.0
5,38.69605046252627,-163.6692619553753,-41.9788767613702,0.11019917577505112,-0.3859921991825104,0.9158963561058044,1.0
6,7.463844238212857,-211.99280749323356,-117.36472397597873,0.11019917577505112,-0.3859921991825104,0.9158963561058044,1.0
7,6.41551073020122,-211.61319385392812,-132.7140721614025,0.11019917577505112,-0.3859921991825104,0.9158963561058044,1.0
8,-225.0599541717734,7.6182878562586325,-116.1241358900046,0.11019917577505112,-0.3859921991825104,0.9158963561058044,1.0
9,-209.80584152310738,-79.77888474246063,-115.382537505232,0.11019917577505112,-0.3859921991825104,0.9158963561058044,1.0
10,-255.0991604564618,-39.41687426248387,-91.95977167360911,0.11019917577505112,-0.3859921991825104,0.9158963561058044,1.0
11,-79.04243710960702,31.827938763183965,-12.868443526021224,0.11019917577505112,-0.3859921991825104,0.9158963561058044,1.0
12,-78.94410652578742,31.90967901605501,-42.805749219734025,0.11019917577505112,-0.3859921991825104,0.9158963561058044,1.0
13,-78.96483939660655,30.99539682951854,-42.15548945586215,0.11019917577505112,-0.3859921991825104,0.9158963561058044,1.0
14,-78.72085324582062,32.106039824838376,-41.96899048010039,0.11019917577505112,-0.3859921991825104,0.9158963561058044,1.0
15,-78.96555020443444,31.91165922300604,-41.38986644073782,0.11019917577505112,-0.3859921991825104,0.9158963561058044,1.0
16,-78.8608125049557,32.1813150179762,-41.666661722096194,0.11019917577505112,-0.3859921991825104,0.9158963561058044,1.0
17,-78.82384740703941,31.875150855791276,-56.63166322164591,0.11019917577505112,-0.3859921991825104,0.9158963561058044,1.0
18,-79.38405500270812,32.21690821174718,-56.31676578401289,0.11019917577505112,-0.3859921991825104,0.9158963561058044,1.0
19,-80.02978547401236,31.153512715715806,-71.45021908208139,0.11019917577505112,-0.3859921991825104,0.9158963561058044,1.0
20,-78.84444104111967,31.477220462848436,-72.62783644499518,0.11019917577505112,-0.3859921991825104,0.9158963561058044,1.0
21,-79.63056192200884,30.9569928924015,-71.57475412308281,0.11019917577505112,-0.3859921991825104,0.9158963561058044,1.0
22,-79.44932189757853,31.66798822398181,-71.22206973932236,0.11019917577505112,-0.3859921991825104,0.9158963561058044,1.0
